Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,
236.383255,16.850312,-0.767341,236.383255,16.701049,-1.423274,236.383255,16.616609,-1.073503,236.383255,16.718700,-1.005651,236.383255,16.677484,-1.267233,236.383255,16.736875,-1.555378,236.383255,16.662073,-1.452770,236.383255,16.777291,-1.580982,
236.881363,16.819600,-0.872171,236.881363,16.707258,-1.441869,236.881363,16.659228,-1.080433,236.881363,16.749222,-1.150197,236.881363,16.694618,-1.221176,236.881363,16.734050,-1.583357,236.881363,16.688362,-1.606335,236.881363,16.794011,-1.628071,
237.379486,16.766833,-0.848152,237.379486,16.710742,-1.338246,237.379486,16.608203,-1.145109,237.379486,16.698967,-1.206979,237.379486,16.691085,-1.111040,237.379486,16.675150,-1.466457,237.379486,16.664792,-1.531371,237.379486,16.731427,-1.626414,
237.877609,16.883222,-0.975421,237.877609,16.746541,-1.404819,237.877609,16.626083,-1.135122,237.877609,16.737968,-0.951364,237.877609,16.746911,-1.288813,237.877609,16.754127,-1.502891,237.877609,16.697343,-1.610316,237.877609,16.786571,-1.606893,
238.375748,16.863166,-0.942356,238.375748,16.731381,-1.569228,238.375748,16.645854,-0.996551,238.375748,16.743514,-1.101671,238.375748,16.690185,-1.301544,238.375748,16.720218,-1.511512,238.375748,16.688602,-1.655511,238.375748,16.795695,-1.734603,
238.873901,16.855654,-0.918104,238.873901,16.736641,-1.550889,238.873901,16.662814,-1.070597,238.873901,16.766580,-1.178568,238.873901,16.703323,-1.098717,238.873901,16.745906,-1.636264,238.873901,16.710687,-1.530608,238.873901,16.784708,-1.656933,
239.372055,16.865952,-0.783844,239.372055,16.712742,-1.345839,239.372055,16.688233,-1.034932,239.372055,16.757204,-1.045936,239.372055,16.696453,-1.238077,239.372055,16.739647,-1.737834,239.372055,16.677053,-1.483364,239.372055,16.777672,-1.594891,
239.870239,16.870839,-0.778096,239.870239,16.725060,-1.348622,239.870239,16.634373,-1.161039,239.870239,16.729809,-0.898837,239.870239,16.704388,-1.237914,239.870239,16.751932,-1.606278,239.870239,16.698919,-1.586385,239.870239,16.802096,-1.572158,
240.368423,16.855400,-0.832169,240.368423,16.726958,-1.530898,240.368423,16.671181,-1.043402,240.368423,16.772662,-1.088048,240.368423,16.700176,-1.180870,240.368423,16.738996,-1.602011,240.368423,16.732583,-1.354081,240.368423,16.804518,-1.702790,
240.866608,16.821719,-0.871933,240.866608,16.701662,-1.583931,240.866608,16.638459,-1.167591,240.866608,16.725731,-1.107832,240.866608,16.695386,-1.161992,240.866608,16.718265,-1.652051,240.866608,16.668376,-1.452577,240.866608,16.816989,-1.669961,
241.364822,16.858880,-0.934892,241.364822,16.739162,-1.659949,241.364822,16.683564,-1.137861,241.364822,16.775565,-1.164556,241.364822,16.750066,-1.111587,241.364822,16.731839,-1.613943,241.364822,16.762090,-1.640804,241.364822,16.809500,-1.497394,
241.863037,16.867778,-0.714321,241.863037,16.739649,-1.298657,241.863037,16.650070,-1.217436,241.863037,16.798528,-1.229527,241.863037,16.738535,-1.260338,241.863037,16.723587,-1.510213,241.863037,16.708702,-1.539246,241.863037,16.771306,-1.755237,
242.361267,16.841305,-1.031926,242.361267,16.753092,-1.500047,242.361267,16.686039,-1.109443,242.361267,16.758708,-1.277449,242.361267,16.723563,-1.306244,242.361267,16.729379,-1.501656,242.361267,16.716148,-1.540030,242.361267,16.778300,-1.580615,
242.859512,16.892272,-1.039051,242.859512,16.774317,-1.485845,242.859512,16.712412,-1.211254,242.859512,16.799187,-1.008692,242.859512,16.731102,-1.254458,242.859512,16.735581,-1.551680,242.859512,16.738721,-1.492607,242.859512,16.828280,-1.625555,
243.357773,16.907995,-0.943702,243.357773,16.780330,-1.423458,243.357773,16.671752,-1.210655,243.357773,16.760337,-1.295085,243.357773,16.766114,-1.266532,243.357773,16.745378,-1.535227,243.357773,16.728267,-1.502844,243.357773,16.787078,-1.835733,
243.856033,16.889505,-1.013952,243.856033,16.751596,-1.489293,243.856033,16.733289,-1.149908,243.856033,16.800059,-1.041880,243.856033,16.738725,-1.261872,243.856033,16.795583,-1.696702,243.856033,16.736256,-1.671673,243.856033,16.824875,-1.641721,
244.354309,16.893359,-0.983648,244.354309,16.755818,-1.495195,244.354309,16.711827,-1.110002,244.354309,16.765291,-0.902398,244.354309,16.752530,-1.367887,244.354309,16.778369,-1.554850,244.354309,16.755602,-1.677120,244.354309,16.848760,-1.720750,
244.852600,16.865971,-1.092309,244.852600,16.821990,-1.485407,244.852600,16.701072,-1.148582,244.852600,16.813455,-1.002605,244.852600,16.723453,-1.232617,244.852600,16.803703,-1.709147,244.852600,16.718092,-1.705625,244.852600,16.819315,-1.600615,
245.350891,16.873645,-0.914599,245.350891,16.861425,-1.596261,245.350891,16.733892,-1.172623,245.350891,16.874607,-1.063020,245.350891,16.768787,-1.220395,245.350891,16.776990,-1.551536,245.350891,16.765386,-1.542592,245.350891,16.899575,-1.789830,
245.849197,16.906390,-0.889779,245.849197,16.820827,-1.549523,245.849197,16.705182,-1.207122,245.849197,16.795669,-1.113879,245.849197,16.806162,-1.306061,245.849197,16.775313,-1.854452,245.849197,16.763975,-1.537631,245.849197,16.829890,-1.781163,
246.347519,16.977713,-0.994816,246.347519,16.824977,-1.471586,246.347519,16.760678,-1.084727,246.347519,16.868218,-1.029227,246.347519,16.815712,-1.222355,246.347519,16.783820,-1.618044,246.347519,16.788718,-1.743458,246.347519,16.857345,-1.811562,
246.845856,16.924861,-0.969235,246.845856,16.788129,-1.557936,246.845856,16.690630,-1.251938,246.845856,16.821034,-1.046627,246.845856,16.757791,-1.321428,246.845856,16.804833,-1.622958,246.845856,16.763683,-1.626831,246.845856,16.870899,-1.620282,
247.344193,16.959135,-0.919579,247.344193,16.853852,-1.398925,247.344193,16.805746,-1.195831,247.344193,16.874210,-1.108962,247.344193,16.839317,-1.340778,247.344193,16.793054,-1.596215,247.344193,16.805120,-1.624085,247.344193,16.839455,-1.817033,
247.842560,16.942421,-0.941033,247.842560,16.814960,-1.580961,247.842560,16.760541,-1.264809,247.842560,16.855548,-0.927152,247.842560,16.866750,-1.280141,247.842560,16.821020,-1.634485,247.842560,16.829197,-1.619529,247.842560,16.873091,-1.679318,
248.340912,16.949433,-1.103470,248.340912,16.843778,-1.421186,248.340912,16.770569,-1.205896,248.340912,16.894996,-1.139690,248.340912,16.807863,-1.266562,248.340912,16.831211,-1.651166,248.340912,16.799804,-1.479949,248.340912,16.887955,-1.657814,
248.839294,16.982403,-0.943455,248.839294,16.806778,-1.406019,248.839294,16.741480,-1.271267,248.839294,16.911938,-1.145762,248.839294,16.802215,-1.257594,248.839294,16.831662,-1.717991,248.839294,16.831140,-1.838746,248.839294,16.909877,-1.726194,
249.337677,17.016308,-1.038098,249.337677,16.872637,-1.591376,249.337677,16.817695,-1.298026,249.337677,16.873173,-1.074586,249.337677,16.859933,-1.111253,249.337677,16.832697,-1.872807,249.337677,16.854928,-1.677740,249.337677,16.936013,-1.633632,
249.836090,16.995733,-1.061002,249.836090,16.923372,-1.388712,249.836090,16.791151,-1.302715,249.836090,16.910772,-1.081667,249.836090,16.866246,-1.553204,249.836090,16.881167,-1.749603,249.836090,16.861339,-1.601411,249.836090,16.920776,-1.676866,
250.334488,16.958202,-0.998555,250.334488,16.858523,-1.495749,250.334488,16.798840,-1.493348,250.334488,16.888002,-1.035064,250.334488,16.829939,-1.319445,250.334488,16.825932,-1.661181,250.334488,16.792365,-1.514479,250.334488,16.916238,-1.884672,
250.832916,16.959410,-0.962682,250.832916,16.865655,-1.461770,250.832916,16.797094,-1.281476,250.832916,16.955458,-1.054053,250.832916,16.860610,-1.198721,250.832916,16.866683,-1.625230,250.832916,16.860895,-1.652830,250.832916,16.951966,-1.772392,
251.331345,16.989338,-1.177951,251.331345,16.877165,-1.495473,251.331345,16.847290,-1.473834,251.331345,16.952296,-1.059534,251.331345,16.892558,-1.397388,251.331345,16.904682,-1.486438,251.331345,16.863926,-1.693615,251.331345,16.993666,-1.692624,
251.829788,17.024022,-1.189853,251.829788,16.881720,-1.454799,251.829788,16.838221,-1.558637,251.829788,16.981332,-1.248912,251.829788,16.863741,-1.482994,251.829788,16.916639,-1.690712,251.829788,16.901406,-1.462239,251.829788,16.982480,-1.572828,
252.328247,17.031355,-1.187835,252.328247,16.931143,-1.481975,252.328247,16.930648,-1.508752,252.328247,16.992514,-1.135467,252.328247,16.878062,-1.339865,252.328247,16.925708,-1.730906,252.328247,16.888613,-1.568056,252.328247,16.983877,-1.680370,
252.826721,17.046340,-1.048349,252.826721,16.953288,-1.642481,252.826721,16.864661,-1.201672,252.826721,17.016572,-1.000037,252.826721,16.874004,-1.469216,252.826721,16.946182,-1.774703,252.826721,16.939235,-1.608095,252.826721,16.996825,-1.854395,
253.325195,17.046176,-1.169797,253.325195,16.952416,-1.686233,253.325195,16.878597,-1.443636,253.325195,16.965023,-1.202775,253.325195,16.926247,-1.333575,253.325195,16.942811,-1.859548,253.325195,16.935254,-1.829981,253.325195,17.014450,-1.685205,
253.823685,17.024570,-1.046156,253.823685,16.952679,-1.665623,253.823685,16.902902,-1.257589,253.823685,16.990119,-1.129290,253.823685,16.939046,-1.494535,253.823685,16.959745,-1.533971,253.823685,16.976953,-1.630668,253.823685,17.013780,-1.667068,
254.322189,17.078993,-0.942313,254.322189,17.007774,-1.871235,254.322189,16.868284,-1.490982,254.322189,17.000291,-1.213786,254.322189,16.933911,-1.345477,254.322189,16.960094,-1.713317,254.322189,16.894433,-1.635899,254.322189,17.009492,-1.780667,
254.820694,17.063367,-1.143303,254.820694,16.955557,-1.551229,254.820694,16.903990,-1.561149,254.820694,17.000869,-1.318657,254.820694,16.967564,-1.316175,254.820694,16.936437,-1.677361,254.820694,16.948398,-1.467595,254.820694,17.031831,-1.637593,
255.319214,17.072023,-1.016255,255.319214,16.985369,-1.604421,255.319214,16.894418,-1.414804,255.319214,17.005537,-1.213782,255.319214,16.928704,-1.304833,255.319214,16.992741,-1.838133,255.319214,16.954419,-1.610930,255.319214,17.020750,-1.843443,
255.817749,17.100284,-0.866236,255.817749,17.022854,-1.692096,255.817749,16.924011,-1.581271,255.817749,17.003060,-1.287389,255.817749,17.014662,-1.345614,255.817749,16.991634,-1.488773,255.817749,17.013204,-1.535055,255.817749,17.016965,-1.693239,
256.316315,17.164214,-1.403445,256.316315,16.998842,-1.426127,256.316315,16.964204,-1.479930,256.316315,17.034630,-1.023129,256.316315,17.011330,-1.502566,256.316315,17.003975,-1.770940,256.316315,17.079165,-1.576674,256.316315,17.098938,-1.696852,
256.814850,17.164227,-0.977519,256.814850,17.037144,-1.410329,256.814850,16.983649,-1.359345,256.814850,17.067681,-1.015210,256.814850,17.014092,-1.292761,256.814850,16.980315,-1.645584,256.814850,17.051974,-1.577527,256.814850,17.078325,-1.830079,
257.313416,17.135741,-0.977012,257.313416,17.066841,-1.790426,257.313416,17.011379,-1.398311,257.313416,17.096748,-1.003473,257.313416,16.997572,-1.398102,257.313416,17.010364,-1.665324,257.313416,17.042901,-1.705753,257.313416,17.083603,-1.666990,
257.812012,17.187270,-1.109516,257.812012,17.108562,-1.559284,257.812012,16.988236,-1.416255,257.812012,17.091664,-1.128306,257.812012,17.025247,-1.285274,257.812012,17.078628,-1.485428,257.812012,17.056139,-1.771821,257.812012,17.083738,-1.578090,
258.310608,17.166187,-1.037419,258.310608,17.098593,-1.514513,258.310608,17.027917,-1.519315,258.310608,17.134574,-1.245058,258.310608,17.051719,-1.536035,258.310608,17.054485,-1.782327,258.310608,17.061035,-1.732479,258.310608,17.086847,-1.881429,
258.809204,17.178211,-1.154599,258.809204,17.025424,-1.574265,258.809204,17.036564,-1.405749,258.809204,17.134796,-1.151935,258.809204,17.034628,-1.158018,258.809204,17.050525,-1.677515,258.809204,17.100661,-1.713253,258.809204,17.134554,-1.640005,
259.307800,17.206471,-1.104693,259.307800,17.075866,-1.531195,259.307800,17.030873,-1.314980,259.307800,17.130295,-1.091891,259.307800,17.074324,-1.385972,259.307800,17.101382,-1.632196,259.307800,17.089718,-1.546909,259.307800,17.161841,-1.725824,
259.806427,17.226916,-1.038485,259.806427,17.103296,-1.531589,259.806427,17.075232,-1.408062,259.806427,17.170452,-1.339432,259.806427,17.089259,-1.358897,259.806427,17.088567,-1.576039,259.806427,17.066028,-1.541838,259.806427,17.230318,-1.758466,
260.305054,17.221449,-0.710800,260.305054,17.052311,-1.426406,260.305054,17.071924,-1.412036,260.305054,17.088194,-1.327735,260.305054,17.030715,-1.293597,260.305054,17.075940,-1.585752,260.305054,17.103137,-1.371445,260.305054,17.127646,-1.655177,
260.803711,17.220829,-0.981170,260.803711,17.147037,-1.506102,260.803711,17.034973,-1.334721,260.803711,17.190058,-1.161807,260.803711,17.087922,-1.273072,260.803711,17.104136,-1.750998,260.803711,17.109398,-1.533641,260.803711,17.135743,-1.628154,
261.302368,17.261720,-0.950342,261.302368,17.102130,-1.374531,261.302368,17.085024,-1.276287,261.302368,17.162400,-0.963414,261.302368,17.119077,-1.384733,261.302368,17.079823,-1.583511,261.302368,17.140425,-1.658632,261.302368,17.182741,-1.746297,
261.801025,17.263837,-0.968176,261.801025,17.147417,-1.420183,261.801025,17.113711,-1.311534,261.801025,17.205386,-1.090022,261.801025,17.137560,-1.239829,261.801025,17.144215,-1.474640,261.801025,17.142494,-1.581585,261.801025,17.194176,-1.741130,
262.299713,17.238641,-0.910817,262.299713,17.141856,-1.501403,262.299713,17.116130,-1.665595,262.299713,17.235005,-1.089083,262.299713,17.103743,-1.139861,262.299713,17.102778,-1.735864,262.299713,17.126801,-1.392374,262.299713,17.168947,-1.628945,
262.798401,17.270901,-1.149618,262.798401,17.140756,-1.345469,262.798401,17.107777,-1.261522,262.798401,17.209614,-1.032798,262.798401,17.117537,-1.472783,262.798401,17.130726,-1.744270,262.798401,17.149611,-1.628829,262.798401,17.156853,-1.676271,
263.297119,17.254329,-1.068681,263.297119,17.137796,-1.328407,263.297119,17.117632,-1.275049,263.297119,17.176155,-1.044065,263.297119,17.126194,-0.975950,263.297119,17.116272,-1.674029,263.297119,17.219398,-1.592293,263.297119,17.210093,-1.525048,
263.795837,17.205363,-0.883907,263.795837,17.159479,-1.352280,263.795837,17.162100,-1.075295,263.795837,17.226912,-1.071967,263.795837,17.126541,-1.216777,263.795837,17.153177,-1.721209,263.795837,17.111409,-1.415772,263.795837,17.211695,-1.321293,
264.294556,17.307538,-0.747319,264.294556,17.171749,-1.379224,264.294556,17.161980,-1.120289,264.294556,17.210509,-0.856953,264.294556,17.142859,-1.167703,264.294556,17.130179,-1.552244,264.294556,17.190575,-1.734051,264.294556,17.220407,-1.542136,
264.793274,17.313314,-0.867645,264.793274,17.154042,-1.596715,264.793274,17.109484,-1.394526,264.793274,17.274926,-0.941902,264.793274,17.134738,-1.159690,264.793274,17.117995,-1.576233,264.793274,17.114565,-1.511279,264.793274,17.238516,-1.330381,
265.292023,17.328754,-0.790014,265.292023,17.206383,-1.558859,265.292023,17.163091,-1.112831,265.292023,17.236316,-0.903696,265.292023,17.182026,-1.169387,265.292023,17.219253,-1.638826,265.292023,17.243134,-1.497438,265.292023,17.307463,-1.227253,
265.790771,17.320259,-0.951725,265.790771,17.121753,-1.187334,265.790771,17.089019,-1.443893,265.790771,17.263584,-0.773826,265.790771,17.170837,-1.126239,265.790771,17.148308,-1.358326,265.790771,17.208291,-1.415910,265.790771,17.228096,-1.399707,
266.289551,17.306472,-0.859894,266.289551,17.192103,-1.273057,266.289551,17.144781,-1.132673,266.289551,17.290780,-1.067929,266.289551,17.189026,-1.247715,266.289551,17.189631,-1.559279,266.289551,17.220998,-1.418225,266.289551,17.248734,-1.292308,
266.788330,17.373740,-0.841470,266.788330,17.176632,-1.457337,266.788330,17.175633,-1.193045,266.788330,17.255614,-0.812105,266.788330,17.181820,-1.085670,266.788330,17.230911,-1.708333,266.788330,17.231400,-1.387646,266.788330,17.324067,-1.438809,
267.287109,17.335143,-0.806517,267.287109,17.257333,-1.215243,267.287109,17.178473,-1.069596,267.287109,17.353302,-0.872135,267.287109,17.216571,-1.241489,267.287109,17.210484,-1.453239,267.287109,17.243811,-1.354083,267.287109,17.283581,-1.576605,
267.785919,17.349454,-1.004494,267.785919,17.223128,-1.348780,267.785919,17.163372,-1.257113,267.785919,17.242700,-0.846569,267.785919,17.183235,-1.139249,267.785919,17.160196,-1.267156,267.785919,17.211705,-1.496350,267.785919,17.263573,-1.386658,
268.284729,17.286003,-0.840048,268.284729,17.219982,-1.465443,268.284729,17.166004,-1.286880,268.284729,17.287633,-0.915182,268.284729,17.136863,-1.103199,268.284729,17.211836,-1.156673,268.284729,17.181664,-1.523653,268.284729,17.361533,-1.399102,
268.783569,17.432337,-0.630248,268.783569,17.218156,-1.223508,268.783569,17.140083,-1.059620,268.783569,17.315816,-1.103327,268.783569,17.216491,-1.028129,268.783569,17.215720,-1.398784,268.783569,17.213661,-1.292366,268.783569,17.281128,-1.216996,
269.282379,17.316655,-0.794338,269.282379,17.194234,-1.356717,269.282379,17.181998,-1.179751,269.282379,17.315880,-0.986145,269.282379,17.163425,-1.178272,269.282379,17.205372,-1.486574,269.282379,17.249101,-1.327169,269.282379,17.244242,-1.269966,
269.781250,17.358975,-0.615283,269.781250,17.246646,-1.378673,269.781250,17.144237,-0.987317,269.781250,17.336248,-0.640210,269.781250,17.158030,-0.839031,269.781250,17.242080,-1.208903,269.781250,17.253160,-1.642416,269.781250,17.272653,-1.452144,
270.280090,17.379377,-0.780019,270.280090,17.245371,-1.289180,270.280090,17.176035,-1.269930,270.280090,17.294738,-0.861253,270.280090,17.217188,-1.083420,270.280090,17.244430,-1.439956,270.280090,17.268581,-1.483701,270.280090,17.269482,-1.390982,
270.778961,17.347423,-0.845561,270.778961,17.235617,-1.305972,270.778961,17.185792,-1.025060,270.778961,17.333221,-0.660197,270.778961,17.280403,-1.135816,270.778961,17.249161,-1.242444,270.778961,17.228295,-1.394819,270.778961,17.286187,-1.607834,
271.277832,17.409864,-0.703126,271.277832,17.243510,-1.346178,271.277832,17.236568,-1.211575,271.277832,17.418286,-1.064392,271.277832,17.196951,-1.103998,271.277832,17.206547,-1.270066,271.277832,17.312609,-1.345064,271.277832,17.346884,-1.158575,
271.776733,17.393185,-0.634429,271.776733,17.277749,-1.379973,271.776733,17.291783,-1.198516,271.776733,17.405625,-0.919839,271.776733,17.267442,-1.371465,271.776733,17.264396,-1.299447,271.776733,17.258101,-1.109944,271.776733,17.284076,-1.257425,
272.275635,17.443906,-0.730290,272.275635,17.318326,-1.226294,272.275635,17.261989,-1.377030,272.275635,17.351492,-0.839732,272.275635,17.237826,-1.062347,272.275635,17.287786,-1.276025,272.275635,17.329523,-1.239635,272.275635,17.377598,-1.370336,
272.774536,17.389809,-0.915037,272.774536,17.309809,-1.398697,272.774536,17.268367,-1.175041,272.774536,17.391347,-0.753331,272.774536,17.258105,-1.092838,272.774536,17.319228,-1.264896,272.774536,17.291306,-1.131714,272.774536,17.350103,-1.307267,
273.273468,17.432487,-0.774698,273.273468,17.304636,-1.137141,273.273468,17.247262,-1.113956,273.273468,17.364137,-0.744443,273.273468,17.253762,-1.147285,273.273468,17.293499,-1.516277,273.273468,17.343379,-1.175706,273.273468,17.340625,-1.348108,
273.772400,17.413815,-0.681617,273.772400,17.272322,-1.164187,273.772400,17.284333,-1.131631,273.772400,17.359166,-0.796510,273.772400,17.283448,-1.100336,273.772400,17.277755,-1.268162,273.772400,17.343267,-1.310035,273.772400,17.344058,-1.338896,
274.271332,17.482085,-0.721388,274.271332,17.334113,-1.222176,274.271332,17.232213,-1.280580,274.271332,17.398522,-0.746534,274.271332,17.321765,-1.352027,274.271332,17.330652,-1.386536,274.271332,17.385670,-1.321471,274.271332,17.411552,-1.238870,
274.770294,17.388252,-0.977163,274.770294,17.350420,-1.230279,274.770294,17.289129,-1.140345,274.770294,17.425762,-0.745454,274.770294,17.300468,-1.086905,274.770294,17.313144,-1.140703,274.770294,17.428625,-1.163758,274.770294,17.423455,-1.146732,
275.269257,17.456078,-0.691485,275.269257,17.305225,-0.910403,275.269257,17.270706,-1.020110,275.269257,17.451276,-0.686326,275.269257,17.372810,-1.099262,275.269257,17.253627,-1.331429,275.269257,17.302441,-1.294143,275.269257,17.424367,-1.478162,
275.768250,17.456510,-0.702398,275.768250,17.348148,-1.381635,275.768250,17.297918,-0.759365,275.768250,17.468915,-0.604045,275.768250,17.293378,-1.128905,275.768250,17.353591,-1.314610,275.768250,17.385683,-1.322418,275.768250,17.419028,-1.124697,
276.267242,17.482629,-0.872069,276.267242,17.389099,-1.124596,276.267242,17.296294,-1.216555,276.267242,17.436837,-0.781001,276.267242,17.361441,-1.022881,276.267242,17.349660,-1.361463,276.267242,17.338611,-1.174985,276.267242,17.466184,-1.037762,
276.766235,17.440260,-0.595064,276.766235,17.341853,-1.382789,276.766235,17.305340,-1.191032,276.766235,17.424369,-0.764691,276.766235,17.306649,-0.853077,276.766235,17.325005,-1.384465,276.766235,17.371389,-1.066319,276.766235,17.384244,-1.076793,
277.265228,17.469870,-0.481660,277.265228,17.293283,-1.257449,277.265228,17.291336,-0.974492,277.265228,17.411537,-0.941834,277.265228,17.335947,-1.026245,277.265228,17.388400,-1.559260,277.265228,17.386165,-1.166168,277.265228,17.453474,-1.334146,
277.764252,17.497844,-0.393889,277.764252,17.382849,-1.260662,277.764252,17.278567,-1.003062,277.764252,17.458245,-0.496143,277.764252,17.371542,-1.169340,277.764252,17.373913,-1.434056,277.764252,17.342181,-1.315925,277.764252,17.440470,-1.138702,
278.263306,17.477045,-0.628141,278.263306,17.407952,-0.812257,278.263306,17.293705,-1.107145,278.263306,17.450780,-0.812820,278.263306,17.402117,-1.122092,278.263306,17.371603,-1.069672,278.263306,17.361428,-1.018286,278.263306,17.431979,-1.175351,
278.762329,17.493789,-0.888624,278.762329,17.358930,-1.104899,278.762329,17.295131,-1.178960,278.762329,17.396722,-0.837519,278.762329,17.372393,-1.127668,278.762329,17.315336,-1.468167,278.762329,17.389005,-1.307155,278.762329,17.390885,-1.071560,
