Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,
870.273376,13.389268,0.354310,870.273376,13.539260,-0.452088,870.273376,13.542228,-0.049328,870.273376,13.587604,0.223026,870.273376,13.672610,0.931959,870.273376,13.273705,-0.812517,870.273376,13.578022,-0.428862,870.273376,13.454257,-0.049303,
870.781677,13.395122,0.161219,870.781677,13.544010,-0.562933,870.781677,13.580628,-0.076688,870.781677,13.602481,0.168172,870.781677,13.676700,0.851806,870.781677,13.267860,-0.732201,870.781677,13.608782,-0.417401,870.781677,13.461867,-0.084585,
871.289978,13.394927,0.270230,871.289978,13.529907,-0.513374,871.289978,13.525195,-0.031791,871.289978,13.587292,0.170538,871.289978,13.648631,0.927409,871.289978,13.237118,-0.921099,871.289978,13.570958,-0.389281,871.289978,13.453797,-0.047313,
871.798340,13.390254,0.385376,871.798340,13.543038,-0.583630,871.798340,13.520839,-0.004629,871.798340,13.575209,0.180963,871.798340,13.640115,0.940036,871.798340,13.277000,-0.936234,871.798340,13.580771,-0.477373,871.798340,13.459842,0.056223,
872.306641,13.391578,0.384038,872.306641,13.550728,-0.643460,872.306641,13.570154,0.048223,872.306641,13.604718,0.151920,872.306641,13.691996,0.747794,872.306641,13.285369,-0.823734,872.306641,13.606613,-0.391033,872.306641,13.472147,0.067186,
872.814941,13.381216,0.283771,872.814941,13.522509,-0.617323,872.814941,13.542073,0.118992,872.814941,13.574977,0.207442,872.814941,13.678442,0.876105,872.814941,13.272225,-0.820140,872.814941,13.586391,-0.330056,872.814941,13.468941,-0.018837,
873.323303,13.403313,0.337335,873.323303,13.524062,-0.858195,873.323303,13.534272,-0.067339,873.323303,13.609583,0.125684,873.323303,13.665408,0.871094,873.323303,13.284398,-0.752658,873.323303,13.604514,-0.444400,873.323303,13.468727,0.074402,
873.831604,13.412182,0.185793,873.831604,13.522977,-0.718911,873.831604,13.558806,0.004917,873.831604,13.606909,0.281540,873.831604,13.666879,0.830306,873.831604,13.252567,-0.871461,873.831604,13.592969,-0.270213,873.831604,13.484667,-0.024600,
874.339966,13.414393,0.258478,874.339966,13.507182,-0.570024,874.339966,13.542590,0.003853,874.339966,13.549721,0.205808,874.339966,13.662691,0.904322,874.339966,13.257893,-0.770904,874.339966,13.591961,-0.465401,874.339966,13.454643,-0.033756,
874.848267,13.376338,0.243246,874.848267,13.513425,-0.651978,874.848267,13.546220,-0.082038,874.848267,13.556336,0.196791,874.848267,13.665451,0.882118,874.848267,13.261993,-0.757816,874.848267,13.594343,-0.293352,874.848267,13.462690,0.080117,
875.356628,13.378350,0.169119,875.356628,13.547902,-0.435425,875.356628,13.542447,0.032675,875.356628,13.598231,0.160065,875.356628,13.673375,0.887446,875.356628,13.293664,-0.933952,875.356628,13.601388,-0.210409,875.356628,13.452940,-0.001670,
875.864990,13.406942,0.280006,875.864990,13.538931,-0.410484,875.864990,13.558224,-0.047525,875.864990,13.610197,0.056865,875.864990,13.659011,0.901797,875.864990,13.282131,-0.985100,875.864990,13.596857,-0.354256,875.864990,13.472127,0.126320,
876.373352,13.413203,0.295269,876.373352,13.515469,-0.469748,876.373352,13.568020,-0.052063,876.373352,13.615297,0.124529,876.373352,13.655781,0.832765,876.373352,13.288365,-0.903904,876.373352,13.590260,-0.345711,876.373352,13.499202,-0.057876,
876.881714,13.428870,0.167727,876.881714,13.566498,-0.412769,876.881714,13.576186,0.006021,876.881714,13.589099,0.265443,876.881714,13.672369,0.841443,876.881714,13.276800,-0.962432,876.881714,13.613740,-0.407548,876.881714,13.484967,0.042339,
877.390076,13.392248,0.239672,877.390076,13.531456,-0.369943,877.390076,13.563787,-0.085437,877.390076,13.611251,0.155126,877.390076,13.691666,0.832389,877.390076,13.244979,-0.928956,877.390076,13.606859,-0.385107,877.390076,13.486221,0.043395,
877.898438,13.413765,0.247756,877.898438,13.541604,-0.546557,877.898438,13.556173,0.005313,877.898438,13.586308,0.112691,877.898438,13.678548,0.812498,877.898438,13.267442,-0.836664,877.898438,13.610623,-0.427896,877.898438,13.464163,0.025154,
878.406799,13.411748,0.232197,878.406799,13.567068,-0.492450,878.406799,13.563324,0.014657,878.406799,13.611531,0.104457,878.406799,13.668523,0.838721,878.406799,13.261012,-0.928242,878.406799,13.580354,-0.314690,878.406799,13.472932,-0.106817,
878.915161,13.379429,0.270628,878.915161,13.535885,-0.637984,878.915161,13.570521,0.072887,878.915161,13.560464,0.249323,878.915161,13.671771,0.757161,878.915161,13.271776,-0.814193,878.915161,13.564773,-0.352566,878.915161,13.459437,-0.033088,
879.423584,13.406585,0.331095,879.423584,13.551088,-0.594096,879.423584,13.562167,-0.077587,879.423584,13.617757,0.168267,879.423584,13.680043,0.788129,879.423584,13.275541,-0.788963,879.423584,13.597469,-0.462313,879.423584,13.491960,-0.009811,
879.931946,13.351882,0.149864,879.931946,13.512886,-0.749135,879.931946,13.500255,0.046409,879.931946,13.561975,0.130886,879.931946,13.657817,0.894105,879.931946,13.276924,-0.788640,879.931946,13.574387,-0.413500,879.931946,13.459960,0.015735,
880.440369,13.401468,0.302771,880.440369,13.544848,-0.703038,880.440369,13.560871,0.124702,880.440369,13.591397,0.095450,880.440369,13.652795,0.855639,880.440369,13.273865,-0.761740,880.440369,13.588673,-0.369754,880.440369,13.489861,0.017057,
880.948730,13.399070,0.267395,880.948730,13.519091,-0.784809,880.948730,13.537915,-0.010507,880.948730,13.586291,0.196175,880.948730,13.657961,0.812367,880.948730,13.226950,-0.840209,880.948730,13.593924,-0.275133,880.948730,13.448944,-0.030478,
881.457153,13.390820,0.223774,881.457153,13.506361,-0.828434,881.457153,13.535210,0.026164,881.457153,13.596527,0.162523,881.457153,13.670174,0.781815,881.457153,13.252977,-0.913732,881.457153,13.590831,-0.396328,881.457153,13.477867,-0.002504,
881.965515,13.394759,0.303171,881.965515,13.533571,-0.652799,881.965515,13.548713,-0.053557,881.965515,13.613429,0.166265,881.965515,13.705717,0.814814,881.965515,13.295199,-0.832867,881.965515,13.600424,-0.367589,881.965515,13.484225,-0.008390,
882.473938,13.416352,0.175116,882.473938,13.543231,-0.649660,882.473938,13.566671,0.022929,882.473938,13.603002,0.150224,882.473938,13.674808,0.869041,882.473938,13.284987,-0.918481,882.473938,13.596462,-0.302649,882.473938,13.468824,0.003707,
882.982361,13.395100,0.374320,882.982361,13.521553,-0.697715,882.982361,13.558508,-0.010956,882.982361,13.606850,0.110974,882.982361,13.674363,0.848787,882.982361,13.281048,-0.833982,882.982361,13.625865,-0.397496,882.982361,13.463455,0.066652,
883.490784,13.437220,0.244201,883.490784,13.534591,-0.533370,883.490784,13.546745,-0.088901,883.490784,13.597092,0.184076,883.490784,13.682624,0.811256,883.490784,13.271631,-0.828607,883.490784,13.597879,-0.283577,883.490784,13.506360,0.049786,
883.999207,13.390829,0.255246,883.999207,13.537446,-0.417298,883.999207,13.525623,-0.201954,883.999207,13.603155,0.064767,883.999207,13.659508,0.871477,883.999207,13.285007,-0.795011,883.999207,13.572503,-0.334634,883.999207,13.459654,-0.021146,
884.507629,13.399013,0.191686,884.507629,13.555705,-0.492786,884.507629,13.589512,-0.197727,884.507629,13.595215,0.180031,884.507629,13.635072,0.854342,884.507629,13.266520,-0.962284,884.507629,13.595692,-0.450643,884.507629,13.455466,-0.036853,
885.016052,13.398413,0.173035,885.016052,13.566339,-0.468162,885.016052,13.550079,-0.084091,885.016052,13.586017,0.163928,885.016052,13.656205,0.907677,885.016052,13.290689,-0.961593,885.016052,13.581845,-0.289357,885.016052,13.450355,-0.020849,
885.524536,13.391938,0.222881,885.524536,13.555538,-0.419826,885.524536,13.550204,-0.062800,885.524536,13.604955,0.261323,885.524536,13.670053,0.809423,885.524536,13.294677,-0.850968,885.524536,13.614389,-0.273351,885.524536,13.469730,0.006180,
886.032959,13.414508,0.192109,886.032959,13.556325,-0.478308,886.032959,13.533822,-0.012971,886.032959,13.609869,0.239087,886.032959,13.677899,0.702754,886.032959,13.277554,-0.875968,886.032959,13.599726,-0.387571,886.032959,13.484375,0.034923,
886.541443,13.437390,0.258240,886.541443,13.570452,-0.500682,886.541443,13.553497,-0.023446,886.541443,13.609823,0.177283,886.541443,13.660588,0.698280,886.541443,13.277580,-0.820003,886.541443,13.609045,-0.423849,886.541443,13.470427,-0.022903,
887.049866,13.390229,0.265091,887.049866,13.530723,-0.567196,887.049866,13.541064,0.014760,887.049866,13.583947,0.179421,887.049866,13.643650,0.900272,887.049866,13.262311,-0.906878,887.049866,13.593306,-0.345735,887.049866,13.484348,0.000057,
887.558350,13.395500,0.224683,887.558350,13.533775,-0.746592,887.558350,13.529432,0.056777,887.558350,13.602848,0.271426,887.558350,13.631615,0.753238,887.558350,13.250708,-0.947051,887.558350,13.589150,-0.433357,887.558350,13.455623,-0.096550,
888.066772,13.399892,0.249687,888.066772,13.554630,-0.785693,888.066772,13.555087,0.096919,888.066772,13.600703,0.237514,888.066772,13.637544,0.832754,888.066772,13.298340,-0.909857,888.066772,13.586306,-0.296876,888.066772,13.460303,-0.001234,
888.575256,13.396913,0.153743,888.575256,13.546954,-0.866415,888.575256,13.547048,-0.003496,888.575256,13.604673,0.162491,888.575256,13.674487,0.958947,888.575256,13.277678,-0.760701,888.575256,13.610510,-0.413889,888.575256,13.471751,0.031602,
889.083740,13.378122,0.211248,889.083740,13.519531,-0.752290,889.083740,13.502621,0.021953,889.083740,13.582825,0.234252,889.083740,13.666515,0.891023,889.083740,13.262385,-0.722812,889.083740,13.615323,-0.342371,889.083740,13.465952,0.024802,
889.592224,13.408800,0.222021,889.592224,13.531224,-0.693453,889.592224,13.530283,-0.067729,889.592224,13.626522,0.172179,889.592224,13.668471,0.765061,889.592224,13.243955,-0.928784,889.592224,13.596933,-0.307871,889.592224,13.486808,0.014393,
890.100708,13.396940,0.177215,890.100708,13.546714,-0.782074,890.100708,13.547344,0.032668,890.100708,13.634197,0.244796,890.100708,13.710691,0.741106,890.100708,13.297776,-0.998549,890.100708,13.617871,-0.414081,890.100708,13.463787,0.015219,
890.609192,13.429915,0.183380,890.609192,13.560862,-0.607876,890.609192,13.570804,0.031972,890.609192,13.627937,0.240424,890.609192,13.673101,0.846294,890.609192,13.283035,-0.920256,890.609192,13.616298,-0.330321,890.609192,13.494552,-0.111519,
891.117676,13.431517,0.121056,891.117676,13.512658,-0.651023,891.117676,13.509883,-0.021950,891.117676,13.576916,0.201512,891.117676,13.643215,0.903349,891.117676,13.259574,-0.792201,891.117676,13.584132,-0.392882,891.117676,13.482162,-0.046451,
891.626160,13.404922,0.273977,891.626160,13.574721,-0.565669,891.626160,13.559942,0.051166,891.626160,13.606037,0.173042,891.626160,13.653087,0.787761,891.626160,13.265645,-0.867034,891.626160,13.618075,-0.458132,891.626160,13.480186,-0.073978,
892.134644,13.405148,0.079449,892.134644,13.545668,-0.471091,892.134644,13.559976,-0.002023,892.134644,13.596094,0.184790,892.134644,13.655471,0.756464,892.134644,13.274128,-0.917494,892.134644,13.577241,-0.303138,892.134644,13.472651,0.060052,
892.643188,13.385671,0.147691,892.643188,13.550817,-0.522572,892.643188,13.530208,-0.155020,892.643188,13.590874,0.115223,892.643188,13.672615,0.806476,892.643188,13.293111,-0.868109,892.643188,13.599152,-0.245055,892.643188,13.489969,-0.052143,
893.151672,13.411489,0.186580,893.151672,13.582050,-0.428369,893.151672,13.588632,-0.100250,893.151672,13.624717,0.177352,893.151672,13.649423,0.853388,893.151672,13.301174,-0.838485,893.151672,13.622665,-0.306427,893.151672,13.462610,-0.086688,
893.660156,13.386863,0.261535,893.660156,13.573546,-0.461308,893.660156,13.546195,-0.031187,893.660156,13.632929,0.245644,893.660156,13.657159,0.715261,893.660156,13.308979,-0.862029,893.660156,13.610675,-0.356019,893.660156,13.480053,-0.083094,
894.168701,13.410191,0.093247,894.168701,13.577994,-0.521876,894.168701,13.521647,-0.011440,894.168701,13.612642,0.174562,894.168701,13.675374,0.853115,894.168701,13.282601,-0.798129,894.168701,13.582981,-0.313438,894.168701,13.482733,0.016679,
894.677246,13.378242,0.138588,894.677246,13.558218,-0.669986,894.677246,13.525498,0.114487,894.677246,13.606427,0.211509,894.677246,13.652819,0.896464,894.677246,13.310186,-0.830549,894.677246,13.584830,-0.259333,894.677246,13.487128,-0.098153,
895.185730,13.394668,0.101636,895.185730,13.507721,-0.673445,895.185730,13.514717,-0.064493,895.185730,13.603816,0.276243,895.185730,13.668502,0.790305,895.185730,13.265907,-0.974952,895.185730,13.594146,-0.297360,895.185730,13.464346,-0.056739,
895.694275,13.372446,0.201621,895.694275,13.501288,-0.753383,895.694275,13.504950,0.169974,895.694275,13.595188,0.166542,895.694275,13.667552,0.774906,895.694275,13.251932,-0.942428,895.694275,13.585960,-0.349893,895.694275,13.457763,-0.008308,
896.202820,13.424514,0.152096,896.202820,13.553448,-0.709072,896.202820,13.527000,0.063795,896.202820,13.637636,0.183038,896.202820,13.701645,0.790750,896.202820,13.266521,-0.919617,896.202820,13.589055,-0.402075,896.202820,13.456902,-0.042284,
896.711365,13.432704,0.268151,896.711365,13.556015,-0.831706,896.711365,13.547392,0.112399,896.711365,13.631512,0.195246,896.711365,13.691383,0.821572,896.711365,13.302885,-0.903387,896.711365,13.577741,-0.404855,896.711365,13.506847,-0.152364,
897.219910,13.410581,0.237994,897.219910,13.539799,-0.895538,897.219910,13.513414,0.040061,897.219910,13.606210,0.176337,897.219910,13.693609,0.853170,897.219910,13.284519,-0.860558,897.219910,13.590164,-0.371075,897.219910,13.486593,-0.129970,
897.728455,13.406893,0.170853,897.728455,13.575255,-0.976774,897.728455,13.549243,0.151297,897.728455,13.634143,0.185795,897.728455,13.688866,0.926602,897.728455,13.300659,-0.912650,897.728455,13.619547,-0.256463,897.728455,13.482959,0.047116,
898.237000,13.371554,0.157409,898.237000,13.546687,-0.829103,898.237000,13.506854,0.050494,898.237000,13.604312,0.236421,898.237000,13.630370,0.802075,898.237000,13.253875,-0.991336,898.237000,13.587805,-0.338933,898.237000,13.461112,-0.026493,
898.745544,13.403927,0.124118,898.745544,13.593940,-0.757704,898.745544,13.543766,0.049992,898.745544,13.619617,0.217734,898.745544,13.680523,0.813176,898.745544,13.306410,-0.893943,898.745544,13.574387,-0.414885,898.745544,13.499409,0.029765,
899.254150,13.394735,0.173153,899.254150,13.507362,-0.662634,899.254150,13.534646,0.048985,899.254150,13.589784,0.171489,899.254150,13.658706,0.767535,899.254150,13.287897,-0.858961,899.254150,13.618132,-0.351479,899.254150,13.486671,-0.036906,
899.762695,13.415099,0.147624,899.762695,13.561281,-0.655599,899.762695,13.529197,0.052133,899.762695,13.600105,0.244889,899.762695,13.626676,0.818151,899.762695,13.273426,-0.866736,899.762695,13.573844,-0.300055,899.762695,13.451128,-0.069157,
900.271301,13.436252,0.172070,900.271301,13.554545,-0.501810,900.271301,13.549569,-0.033468,900.271301,13.613077,0.221562,900.271301,13.696854,0.758724,900.271301,13.320409,-0.851338,900.271301,13.627890,-0.429090,900.271301,13.496553,-0.052218,
900.779846,13.376051,0.278428,900.779846,13.551937,-0.620934,900.779846,13.528444,-0.082890,900.779846,13.582528,0.278741,900.779846,13.644385,0.872746,900.779846,13.295989,-0.933906,900.779846,13.603659,-0.404755,900.779846,13.472508,-0.078654,
901.288452,13.402449,0.146528,901.288452,13.554930,-0.493460,901.288452,13.509590,-0.065127,901.288452,13.624253,0.240042,901.288452,13.670520,0.856890,901.288452,13.306846,-0.905868,901.288452,13.561952,-0.329055,901.288452,13.459530,-0.088409,
901.796997,13.418450,0.109059,901.796997,13.564727,-0.504970,901.796997,13.550045,-0.029927,901.796997,13.619355,0.250034,901.796997,13.676195,0.758241,901.796997,13.327700,-0.917039,901.796997,13.594159,-0.379277,901.796997,13.454868,-0.109909,
902.305603,13.424206,0.027384,902.305603,13.543156,-0.643119,902.305603,13.526196,-0.038817,902.305603,13.618703,0.221684,902.305603,13.649077,0.820747,902.305603,13.289284,-0.864372,902.305603,13.594998,-0.331767,902.305603,13.462398,-0.041207,
902.814209,13.396269,0.099247,902.814209,13.549467,-0.736361,902.814209,13.511560,-0.042526,902.814209,13.603700,0.238259,902.814209,13.657583,0.815636,902.814209,13.296599,-0.817540,902.814209,13.576819,-0.340068,902.814209,13.477079,-0.094304,
903.322815,13.420434,0.145803,903.322815,13.561157,-0.655581,903.322815,13.548979,0.038032,903.322815,13.627506,0.263288,903.322815,13.663802,0.831558,903.322815,13.271746,-0.884955,903.322815,13.607882,-0.336160,903.322815,13.490537,-0.075799,
903.831421,13.413113,0.120889,903.831421,13.542423,-0.725395,903.831421,13.515260,-0.024953,903.831421,13.578912,0.220216,903.831421,13.636062,0.801101,903.831421,13.293317,-0.951899,903.831421,13.595554,-0.278160,903.831421,13.489376,-0.104347,
904.340027,13.414652,0.068163,904.340027,13.550020,-0.844143,904.340027,13.553694,0.093773,904.340027,13.627661,0.301819,904.340027,13.671762,0.812643,904.340027,13.300403,-0.814104,904.340027,13.589774,-0.328117,904.340027,13.474912,-0.116650,
904.848633,13.426052,0.067623,904.848633,13.550315,-0.858422,904.848633,13.554330,-0.009268,904.848633,13.625515,0.258066,904.848633,13.680891,0.854692,904.848633,13.295278,-0.947295,904.848633,13.595343,-0.291743,904.848633,13.469258,-0.122036,
905.357239,13.429655,0.128927,905.357239,13.542135,-0.838926,905.357239,13.526134,0.066102,905.357239,13.628539,0.263717,905.357239,13.700893,0.813692,905.357239,13.296878,-0.894078,905.357239,13.605807,-0.352764,905.357239,13.501297,-0.023374,
905.865845,13.402819,0.103245,905.865845,13.506567,-0.794751,905.865845,13.504191,0.088980,905.865845,13.616297,0.287125,905.865845,13.666024,0.874283,905.865845,13.281232,-0.916440,905.865845,13.581270,-0.408842,905.865845,13.450692,-0.070415,
906.374512,13.427383,0.122138,906.374512,13.592346,-0.974650,906.374512,13.567237,0.130349,906.374512,13.619283,0.277916,906.374512,13.688921,0.799545,906.374512,13.286707,-1.006335,906.374512,13.606758,-0.245061,906.374512,13.483810,-0.118870,
906.883118,13.405879,0.037431,906.883118,13.542673,-0.866551,906.883118,13.522829,0.006863,906.883118,13.607625,0.361504,906.883118,13.672800,0.905560,906.883118,13.275912,-0.828852,906.883118,13.568505,-0.361709,906.883118,13.481496,-0.128861,
907.391785,13.401998,0.025963,907.391785,13.526106,-0.672291,907.391785,13.509788,0.011995,907.391785,13.611653,0.208937,907.391785,13.656298,0.743803,907.391785,13.271497,-0.904850,907.391785,13.562707,-0.303369,907.391785,13.462314,-0.191851,
907.900391,13.403610,0.119801,907.900391,13.543567,-0.676461,907.900391,13.519686,-0.088259,907.900391,13.609243,0.255975,907.900391,13.656742,0.921509,907.900391,13.292169,-0.959682,907.900391,13.613141,-0.302454,907.900391,13.462875,-0.088886,
908.409058,13.403519,0.093612,908.409058,13.548358,-0.778535,908.409058,13.534380,0.012667,908.409058,13.615831,0.165532,908.409058,13.662265,0.695814,908.409058,13.294014,-0.908908,908.409058,13.606686,-0.306516,908.409058,13.492439,-0.086508,
908.917725,13.393502,-0.082187,908.917725,13.563662,-0.559895,908.917725,13.551795,0.057768,908.917725,13.613439,0.156767,908.917725,13.685807,0.797857,908.917725,13.297405,-0.942206,908.917725,13.554404,-0.329722,908.917725,13.464399,-0.038049,
909.426331,13.369662,0.173128,909.426331,13.596615,-0.561185,909.426331,13.527321,0.103314,909.426331,13.614420,0.244529,909.426331,13.688802,0.713503,909.426331,13.266816,-0.861334,909.426331,13.607768,-0.314873,909.426331,13.486121,-0.040485,
909.934998,13.417304,0.195548,909.934998,13.560250,-0.616164,909.934998,13.512827,0.056225,909.934998,13.595712,0.176228,909.934998,13.662932,0.870014,909.934998,13.280989,-0.818472,909.934998,13.597904,-0.278720,909.934998,13.485205,-0.125295,
910.443665,13.447523,0.094835,910.443665,13.579591,-0.474824,910.443665,13.562643,-0.075864,910.443665,13.593558,0.285424,910.443665,13.680899,0.906640,910.443665,13.316253,-0.817301,910.443665,13.612188,-0.308964,910.443665,13.505062,-0.044170,
910.952332,13.401848,0.088505,910.952332,13.539694,-0.676155,910.952332,13.522340,0.071378,910.952332,13.617512,0.283630,910.952332,13.680122,0.796343,910.952332,13.276760,-0.930558,910.952332,13.606362,-0.282099,910.952332,13.467119,-0.108476,
911.460999,13.395212,0.144434,911.460999,13.576884,-0.590398,911.460999,13.499689,0.066595,911.460999,13.595292,0.224090,911.460999,13.656179,0.859310,911.460999,13.294797,-0.860187,911.460999,13.578912,-0.340349,911.460999,13.498204,-0.094263,
911.969666,13.404438,0.058585,911.969666,13.540951,-0.959952,911.969666,13.523885,-0.010060,911.969666,13.602324,0.248112,911.969666,13.665782,0.908127,911.969666,13.281245,-0.793583,911.969666,13.589073,-0.223865,911.969666,13.500926,-0.018514,
912.478333,13.435072,0.051011,912.478333,13.539056,-0.811766,912.478333,13.526496,0.091632,912.478333,13.604701,0.192373,912.478333,13.680816,0.747605,912.478333,13.297033,-0.897418,912.478333,13.577276,-0.275815,912.478333,13.509999,0.030981,
912.987061,13.415612,0.027058,912.987061,13.572304,-0.812651,912.987061,13.550094,0.164952,912.987061,13.614667,0.223685,912.987061,13.656047,0.727088,912.987061,13.292102,-0.867151,912.987061,13.584271,-0.301229,912.987061,13.487616,-0.043757,
913.495728,13.419513,0.030837,913.495728,13.547165,-0.873789,913.495728,13.534212,0.146916,913.495728,13.614159,0.205961,913.495728,13.670633,0.866243,913.495728,13.295529,-0.891671,913.495728,13.571436,-0.260824,913.495728,13.493624,-0.047482,
914.004456,13.438955,0.178193,914.004456,13.568806,-0.868056,914.004456,13.552572,0.044410,914.004456,13.599131,0.122623,914.004456,13.675233,0.808045,914.004456,13.293587,-0.748176,914.004456,13.596650,-0.276294,914.004456,13.478789,-0.057008,
914.513123,13.400935,0.058255,914.513123,13.548144,-0.862491,914.513123,13.511731,0.119454,914.513123,13.596911,0.286743,914.513123,13.652243,0.779845,914.513123,13.284533,-0.882851,914.513123,13.611766,-0.309194,914.513123,13.470092,-0.041841,
915.021851,13.452933,0.058582,915.021851,13.559862,-0.814316,915.021851,13.497195,0.147009,915.021851,13.629341,0.220659,915.021851,13.685629,0.813616,915.021851,13.275816,-0.900609,915.021851,13.604501,-0.270624,915.021851,13.470665,-0.099738,
915.530518,13.414579,0.106511,915.530518,13.577533,-0.889728,915.530518,13.551792,0.103694,915.530518,13.609976,0.212034,915.530518,13.662490,0.776945,915.530518,13.298844,-0.953205,915.530518,13.610134,-0.364108,915.530518,13.502966,-0.051887,
916.039246,13.421522,0.016250,916.039246,13.555556,-0.693561,916.039246,13.534002,0.130092,916.039246,13.603180,0.259586,916.039246,13.655378,0.836541,916.039246,13.305861,-0.987862,916.039246,13.591437,-0.454926,916.039246,13.457125,-0.103839,
916.547974,13.395375,0.074643,916.547974,13.542865,-0.676023,916.547974,13.533682,0.049610,916.547974,13.617906,0.116431,916.547974,13.666465,0.698395,916.547974,13.305119,-1.013623,916.547974,13.628751,-0.296560,916.547974,13.462993,-0.083477,
917.056702,13.433976,0.207963,917.056702,13.594469,-0.556223,917.056702,13.530006,-0.025468,917.056702,13.632824,0.333432,917.056702,13.714466,0.778647,917.056702,13.321743,-0.975546,917.056702,13.610446,-0.163839,917.056702,13.485361,-0.044622,
917.565369,13.411436,0.110945,917.565369,13.599491,-0.652666,917.565369,13.548212,0.059076,917.565369,13.633086,0.267276,917.565369,13.689672,0.697955,917.565369,13.314861,-0.824809,917.565369,13.604797,-0.286259,917.565369,13.488335,-0.045581,
918.074097,13.424420,0.076227,918.074097,13.597492,-0.649230,918.074097,13.550960,0.087363,918.074097,13.610885,0.257448,918.074097,13.694629,0.780630,918.074097,13.313515,-0.907841,918.074097,13.571019,-0.389944,918.074097,13.486108,-0.011504,
918.582886,13.422579,0.006875,918.582886,13.578240,-0.560004,918.582886,13.523433,0.013771,918.582886,13.605098,0.285570,918.582886,13.701760,0.731651,918.582886,13.291652,-0.931488,918.582886,13.573679,-0.292882,918.582886,13.491424,-0.083210,
919.091614,13.424197,0.078484,919.091614,13.593155,-0.626303,919.091614,13.534800,0.014828,919.091614,13.610261,0.269887,919.091614,13.705144,0.801919,919.091614,13.295853,-0.969085,919.091614,13.590884,-0.257144,919.091614,13.501871,-0.163447,
919.600342,13.435532,-0.031639,919.600342,13.566657,-0.679426,919.600342,13.520075,0.088422,919.600342,13.605303,0.306599,919.600342,13.660349,0.789206,919.600342,13.298477,-0.922714,919.600342,13.597040,-0.360518,919.600342,13.481617,-0.169396,
920.109070,13.408141,0.062212,920.109070,13.535366,-0.765455,920.109070,13.519753,0.159081,920.109070,13.607421,0.240318,920.109070,13.652501,0.727422,920.109070,13.267496,-0.842393,920.109070,13.588830,-0.326258,920.109070,13.482535,-0.055448,
920.617859,13.405536,0.095343,920.617859,13.537737,-0.848605,920.617859,13.542135,0.002638,920.617859,13.597153,0.344320,920.617859,13.659315,0.715781,920.617859,13.268746,-0.924785,920.617859,13.583402,-0.328767,920.617859,13.461214,-0.090633,
921.126587,13.431777,-0.014133,921.126587,13.574012,-0.901864,921.126587,13.523657,0.075740,921.126587,13.609270,0.272235,921.126587,13.656904,0.883038,921.126587,13.310565,-0.949059,921.126587,13.581037,-0.181957,921.126587,13.486494,-0.024607,
921.635315,13.433228,0.169283,921.635315,13.559179,-0.948892,921.635315,13.539828,0.067653,921.635315,13.578238,0.275116,921.635315,13.686906,0.771760,921.635315,13.299463,-0.860353,921.635315,13.591840,-0.235731,921.635315,13.495901,0.012589,
922.144104,13.421741,-0.039677,922.144104,13.554681,-0.926172,922.144104,13.536008,0.097422,922.144104,13.574926,0.256349,922.144104,13.661060,0.782636,922.144104,13.284247,-0.913138,922.144104,13.535474,-0.316323,922.144104,13.467159,-0.013863,
922.652893,13.454775,0.006441,922.652893,13.561972,-0.899619,922.652893,13.549686,0.113704,922.652893,13.651333,0.314197,922.652893,13.684051,0.850465,922.652893,13.325146,-0.958561,922.652893,13.605099,-0.347973,922.652893,13.495590,-0.139164,
923.161621,13.439037,0.084537,923.161621,13.547320,-0.818036,923.161621,13.537230,0.123661,923.161621,13.629302,0.264285,923.161621,13.669411,0.864564,923.161621,13.326496,-0.874349,923.161621,13.634513,-0.330416,923.161621,13.518869,-0.031962,
923.670410,13.440642,0.015520,923.670410,13.520496,-0.825495,923.670410,13.534043,0.215236,923.670410,13.591084,0.243170,923.670410,13.674943,0.826621,923.670410,13.297384,-0.844017,923.670410,13.572291,-0.185541,923.670410,13.453103,-0.158539,
924.179199,13.421129,0.129193,924.179199,13.544166,-0.841611,924.179199,13.532729,0.129289,924.179199,13.605889,0.275084,924.179199,13.666445,0.777411,924.179199,13.276994,-0.913201,924.179199,13.611587,-0.371401,924.179199,13.477834,-0.082276,
924.687988,13.417041,0.059650,924.687988,13.549550,-0.739160,924.687988,13.507971,0.045119,924.687988,13.616596,0.222777,924.687988,13.675577,0.753088,924.687988,13.312470,-0.986474,924.687988,13.575677,-0.304495,924.687988,13.509079,-0.193624,
925.196777,13.411771,-0.031587,925.196777,13.543659,-0.633257,925.196777,13.531553,0.086690,925.196777,13.599214,0.312084,925.196777,13.655201,0.926163,925.196777,13.304094,-0.949380,925.196777,13.579719,-0.338011,925.196777,13.484539,-0.096005,
925.705566,13.438897,0.087684,925.705566,13.565286,-0.701979,925.705566,13.526091,0.156179,925.705566,13.603527,0.295741,925.705566,13.668541,0.727261,925.705566,13.305845,-0.946362,925.705566,13.582102,-0.348815,925.705566,13.470205,-0.057654,
